Timestamp,Temperature,Humidity,Wind Speed,id
2024-12-08 14:07:15,24.927445289454447,58.78477384206178,12.45405447848091,5.0
2024-12-08 14:07:16,32.143077777235455,30.475108225824368,16.73189252740382,5.0
2024-12-08 14:07:17,15.185985607682284,39.44194244221363,12.695919297538927,5.0
2024-12-08 14:07:18,14.561648474357355,78.29979787637569,1.958706690441998,5.0
2024-12-08 14:07:19,6.691113107442252,41.76445901250165,1.017769563922688,5.0
2024-12-08 14:07:20,11.65766883424153,91.85262032192398,14.22367116226492,5.0
2024-12-08 14:07:21,-5.88641013770473,45.065903179508915,14.485552108322121,5.0
2024-12-08 14:07:22,-3.7915379181472613,60.860712957798796,2.6491216830921394,5.0
2024-12-08 14:07:23,9.637103447338156,47.89822267011938,17.237040675706346,5.0
2024-12-08 14:07:24,32.13022666976501,96.4216798797599,13.896137484423477,5.0

